"","Data","Trait","Top_percentage_to_select","K_Value","Line","Observed","Predicted"
"9961","Groundnut","T4",0.2,2,"ICG6022",1124.36539114134,0
"9962","Groundnut","T4",0.2,2,"ICG6646",1209.07768871966,0
"9963","Groundnut","T4",0.2,2,"ICG6766",521.395050276428,0
"9964","Groundnut","T4",0.2,2,"ICG721",874.780563256808,0
"9965","Groundnut","T4",0.2,2,"ICG8285",873.844579318582,0
"9966","Groundnut","T4",0.2,2,"ICG8517",1047.34690761612,0
"9967","Groundnut","T4",0.2,2,"ICG875",489.197695338322,0
"9968","Groundnut","T4",0.2,2,"ICG8751",1637.8932802943,0
"9969","Groundnut","T4",0.2,2,"ICG9315",1470.02520886146,0
"9970","Groundnut","T4",0.2,2,"ICG9507",1139.58511960721,0
"9971","Groundnut","T4",0.2,2,"ICG9961",878.367506945025,0
"9972","Groundnut","T4",0.2,2,"ICGS11",1337.31513992501,0
"9973","Groundnut","T4",0.2,2,"ICGS44",972.798144908896,0
"9974","Groundnut","T4",0.2,2,"ICGS76",1511.92617030141,0
"9975","Groundnut","T4",0.2,2,"ICGV00005",2047.99585972792,2047.99585972792
"9976","Groundnut","T4",0.2,2,"ICGV00068",1699.4555779884,0
"9977","Groundnut","T4",0.2,2,"ICGV00191",1988.8941301802,0
"9978","Groundnut","T4",0.2,2,"ICGV00246",1298.94754902696,0
"9979","Groundnut","T4",0.2,2,"ICGV00248",1803.34660484581,0
"9980","Groundnut","T4",0.2,2,"ICGV00290",2024.85656097616,2024.85656097616
"9981","Groundnut","T4",0.2,2,"ICGV00321",2264.08910092236,2264.08910092236
"9982","Groundnut","T4",0.2,2,"ICGV00343",1654.9836976304,0
"9983","Groundnut","T4",0.2,2,"ICGV00346",1989.42116431805,1989.42116431805
"9984","Groundnut","T4",0.2,2,"ICGV00349",1436.33346664174,0
"9985","Groundnut","T4",0.2,2,"ICGV00350",2145.32629997216,2145.32629997216
"9986","Groundnut","T4",0.2,2,"ICGV00351",2384.37765408573,2384.37765408573
"9987","Groundnut","T4",0.2,2,"ICGV00362",1451.90684164176,0
"9988","Groundnut","T4",0.2,2,"ICGV00371",1172.63030878826,0
"9989","Groundnut","T4",0.2,2,"ICGV00387",2218.54299315306,2218.54299315306
"9990","Groundnut","T4",0.2,2,"ICGV00440",1642.70658830109,0
"9991","Groundnut","T4",0.2,2,"ICGV01005",1530.05523381803,0
"9992","Groundnut","T4",0.2,2,"ICGV01060",1483.7220063465,0
"9993","Groundnut","T4",0.2,2,"ICGV01124",1215.6672884346,0
"9994","Groundnut","T4",0.2,2,"ICGV01232",1985.23222221879,0
"9995","Groundnut","T4",0.2,2,"ICGV01263",1761.28793896496,0
"9996","Groundnut","T4",0.2,2,"ICGV01265",1500.56873754494,0
"9997","Groundnut","T4",0.2,2,"ICGV01273",2476.87016843205,2476.87016843205
"9998","Groundnut","T4",0.2,2,"ICGV01274",2651.49885456409,2651.49885456409
"9999","Groundnut","T4",0.2,2,"ICGV01276",2900.1122388413,2900.1122388413
"10000","Groundnut","T4",0.2,2,"ICGV01328",1756.76612212771,0
"10001","Groundnut","T4",0.2,2,"ICGV01361",2318.14819628716,2318.14819628716
"10002","Groundnut","T4",0.2,2,"ICGV01393",1319.55522622815,0
"10003","Groundnut","T4",0.2,2,"ICGV01464",1236.19784069888,0
"10004","Groundnut","T4",0.2,2,"ICGV01478",1536.36192077874,0
"10005","Groundnut","T4",0.2,2,"ICGV01495",2823.17961994347,2823.17961994347
"10006","Groundnut","T4",0.2,2,"ICGV02022",1511.73534559776,0
"10007","Groundnut","T4",0.2,2,"ICGV02038",1048.093408355,0
"10008","Groundnut","T4",0.2,2,"ICGV02125",1823.58402382195,0
"10009","Groundnut","T4",0.2,2,"ICGV02144",1645.36081478534,0
"10010","Groundnut","T4",0.2,2,"ICGV02189",1231.81084319259,0
"10011","Groundnut","T4",0.2,2,"ICGV02194",1522.32304215279,0
"10012","Groundnut","T4",0.2,2,"ICGV02206",1800.40343531767,0
"10013","Groundnut","T4",0.2,2,"ICGV02242",2365.94877457788,2365.94877457788
"10014","Groundnut","T4",0.2,2,"ICGV02251",1214.64458648947,0
"10015","Groundnut","T4",0.2,2,"ICGV02266",1897.22439212797,0
"10016","Groundnut","T4",0.2,2,"ICGV02271",1883.45352746802,0
"10017","Groundnut","T4",0.2,2,"ICGV02286",1869.44519574245,0
"10018","Groundnut","T4",0.2,2,"ICGV02287",1391.8754591262,0
"10019","Groundnut","T4",0.2,2,"ICGV02290",1079.98084839584,0
"10020","Groundnut","T4",0.2,2,"ICGV02298",1077.237234093,0
"10021","Groundnut","T4",0.2,2,"ICGV02317",1945.16613465055,1945.16613465055
"10022","Groundnut","T4",0.2,2,"ICGV02321",2177.32944306446,2177.32944306446
"10023","Groundnut","T4",0.2,2,"ICGV02323",2621.46651233969,2621.46651233969
"10024","Groundnut","T4",0.2,2,"ICGV02411",2552.96426139637,2552.96426139637
"10025","Groundnut","T4",0.2,2,"ICGV02434",1451.20539413153,0
"10026","Groundnut","T4",0.2,2,"ICGV02446",1384.34993139207,0
"10027","Groundnut","T4",0.2,2,"ICGV03042",2616.21020721906,2616.21020721906
"10028","Groundnut","T4",0.2,2,"ICGV03043",2527.07350594823,2527.07350594823
"10029","Groundnut","T4",0.2,2,"ICGV03056",2904.97995104619,2904.97995104619
"10030","Groundnut","T4",0.2,2,"ICGV03064",3036.70050738333,3036.70050738333
"10031","Groundnut","T4",0.2,2,"ICGV03128",2776.38939076862,2776.38939076862
"10032","Groundnut","T4",0.2,2,"ICGV03136",1180.47117105957,0
"10033","Groundnut","T4",0.2,2,"ICGV03184",1886.16626152659,0
"10034","Groundnut","T4",0.2,2,"ICGV03207",1316.53289037368,0
"10035","Groundnut","T4",0.2,2,"ICGV03397",1130.5377868273,0
"10036","Groundnut","T4",0.2,2,"ICGV03398",1468.46707596383,0
"10037","Groundnut","T4",0.2,2,"ICGV04018",1524.59029401645,0
"10038","Groundnut","T4",0.2,2,"ICGV04044",2074.338534274,2074.338534274
"10039","Groundnut","T4",0.2,2,"ICGV04087",2121.97840913381,2121.97840913381
"10040","Groundnut","T4",0.2,2,"ICGV04115",1280.26621260666,0
"10041","Groundnut","T4",0.2,2,"ICGV04124",1519.60817536986,0
"10042","Groundnut","T4",0.2,2,"ICGV04149",1658.64552134885,0
"10043","Groundnut","T4",0.2,2,"ICGV05032",2389.34907203889,2389.34907203889
"10044","Groundnut","T4",0.2,2,"ICGV05036",2270.38593581126,2270.38593581126
"10045","Groundnut","T4",0.2,2,"ICGV05057",1945.6420012018,0
"10046","Groundnut","T4",0.2,2,"ICGV05100",1771.64295453365,0
"10047","Groundnut","T4",0.2,2,"ICGV05141",2135.5862162059,2135.5862162059
"10048","Groundnut","T4",0.2,2,"ICGV05155",2942.88549849207,2942.88549849207
"10049","Groundnut","T4",0.2,2,"ICGV05161",2537.07337433334,2537.07337433334
"10050","Groundnut","T4",0.2,2,"ICGV05163",2958.80815151938,2958.80815151938
"10051","Groundnut","T4",0.2,2,"ICGV05176",1581.6611249522,0
"10052","Groundnut","T4",0.2,2,"ICGV05198",2137.9034723275,2137.9034723275
"10053","Groundnut","T4",0.2,2,"ICGV06040",2351.64751809348,2351.64751809348
"10054","Groundnut","T4",0.2,2,"ICGV06042",2157.48750052117,2157.48750052117
"10055","Groundnut","T4",0.2,2,"ICGV06049",1235.36983503448,0
"10056","Groundnut","T4",0.2,2,"ICGV06099",2597.25157441486,2597.25157441486
"10057","Groundnut","T4",0.2,2,"ICGV06110",1477.00974106389,0
"10058","Groundnut","T4",0.2,2,"ICGV06142",2655.87926831832,2655.87926831832
"10059","Groundnut","T4",0.2,2,"ICGV06175",1310.29979405184,0
"10060","Groundnut","T4",0.2,2,"ICGV06188",1794.19952464609,0
"10061","Groundnut","T4",0.2,2,"ICGV06234",1826.24522931239,0
"10062","Groundnut","T4",0.2,2,"ICGV06347",2049.39483401049,2049.39483401049
"10063","Groundnut","T4",0.2,2,"ICGV06420",2281.9330897959,2281.9330897959
"10064","Groundnut","T4",0.2,2,"ICGV06422",2440.67336599113,2440.67336599113
"10065","Groundnut","T4",0.2,2,"ICGV06423",2493.40533322085,2493.40533322085
"10066","Groundnut","T4",0.2,2,"ICGV06424",1771.59216968894,0
"10067","Groundnut","T4",0.2,2,"ICGV06431",1824.82321168679,0
"10068","Groundnut","T4",0.2,2,"ICGV07023",1335.38078053391,0
"10069","Groundnut","T4",0.2,2,"ICGV07120",2597.89981912413,2597.89981912413
"10070","Groundnut","T4",0.2,2,"ICGV07145",1810.53716315105,0
"10071","Groundnut","T4",0.2,2,"ICGV07148",1490.60192308492,0
"10072","Groundnut","T4",0.2,2,"ICGV07166",2445.9837469047,2445.9837469047
"10073","Groundnut","T4",0.2,2,"ICGV07168",1194.68197597579,0
"10074","Groundnut","T4",0.2,2,"ICGV07210",1617.42116034651,0
"10075","Groundnut","T4",0.2,2,"ICGV07217",1422.52936269379,0
"10076","Groundnut","T4",0.2,2,"ICGV07220",1268.73905979902,0
"10077","Groundnut","T4",0.2,2,"ICGV07223",2733.96465954262,2733.96465954262
"10078","Groundnut","T4",0.2,2,"ICGV07227",2192.90003874695,2192.90003874695
"10079","Groundnut","T4",0.2,2,"ICGV07235",2664.3488967329,2664.3488967329
"10080","Groundnut","T4",0.2,2,"ICGV07246",2801.83691999181,2801.83691999181
"10081","Groundnut","T4",0.2,2,"ICGV07247",3207.94393698437,3207.94393698437
"10082","Groundnut","T4",0.2,2,"ICGV07268",2137.04643273626,2137.04643273626
"10083","Groundnut","T4",0.2,2,"ICGV07273",1175.98463185563,0
"10084","Groundnut","T4",0.2,2,"ICGV07359",1592.90277633648,0
"10085","Groundnut","T4",0.2,2,"ICGV07368",1687.71087063942,0
"10086","Groundnut","T4",0.2,2,"ICGV09112",1119.05146778046,0
"10087","Groundnut","T4",0.2,2,"ICGV86011",1649.40432613702,0
"10088","Groundnut","T4",0.2,2,"ICGV86015",1467.18020567143,0
"10089","Groundnut","T4",0.2,2,"ICGV86072",1480.28837582783,0
"10090","Groundnut","T4",0.2,2,"ICGV86143",1142.47475822609,0
"10091","Groundnut","T4",0.2,2,"ICGV86325",1399.01206438532,0
"10092","Groundnut","T4",0.2,2,"ICGV86352",1268.98816796456,0
"10093","Groundnut","T4",0.2,2,"ICGV86564",1070.57394849397,0
"10094","Groundnut","T4",0.2,2,"ICGV86590",1538.5714550717,0
"10095","Groundnut","T4",0.2,2,"ICGV86699",1013.77219837762,0
"10096","Groundnut","T4",0.2,2,"ICGV87160",1117.22015950622,0
"10097","Groundnut","T4",0.2,2,"ICGV87187",1256.53964790972,0
"10098","Groundnut","T4",0.2,2,"ICGV87354",748.746959280524,0
"10099","Groundnut","T4",0.2,2,"ICGV87378",1649.41472450166,0
"10100","Groundnut","T4",0.2,2,"ICGV87846",2028.59508680273,2028.59508680273
"10101","Groundnut","T4",0.2,2,"ICGV87921",2433.09267062939,2433.09267062939
"10102","Groundnut","T4",0.2,2,"ICGV88145",1508.96403965212,0
"10103","Groundnut","T4",0.2,2,"ICGV88438",884.274073684035,0
"10104","Groundnut","T4",0.2,2,"ICGV89104",817.310591508977,0
"10105","Groundnut","T4",0.2,2,"ICGV90320",2371.38902698988,2371.38902698988
"10106","Groundnut","T4",0.2,2,"ICGV91114",1515.50897543527,0
"10107","Groundnut","T4",0.2,2,"ICGV91116",1666.25305996491,0
"10108","Groundnut","T4",0.2,2,"ICGV92195",980.134298034317,0
"10109","Groundnut","T4",0.2,2,"ICGV92267",1866.9149472667,0
"10110","Groundnut","T4",0.2,2,"ICGV93216",1942.4824609011,0
"10111","Groundnut","T4",0.2,2,"ICGV93280",1998.48795664959,1998.48795664959
"10112","Groundnut","T4",0.2,2,"ICGV93437",1533.83366660926,0
"10113","Groundnut","T4",0.2,2,"ICGV93470",1707.73395571248,0
"10114","Groundnut","T4",0.2,2,"ICGV93920",2049.80201150582,2049.80201150582
"10115","Groundnut","T4",0.2,2,"ICGV94118",1615.98740804067,0
"10116","Groundnut","T4",0.2,2,"ICGV94169",1917.55040263307,0
"10117","Groundnut","T4",0.2,2,"ICGV94361",1549.75773017943,0
"10118","Groundnut","T4",0.2,2,"ICGV95058",1318.56457302602,0
"10119","Groundnut","T4",0.2,2,"ICGV95070",1398.26243617582,0
"10120","Groundnut","T4",0.2,2,"ICGV95290",1283.69439793646,0
"10121","Groundnut","T4",0.2,2,"ICGV95377",1581.97021159196,0
"10122","Groundnut","T4",0.2,2,"ICGV95469",1751.25769788337,0
"10123","Groundnut","T4",0.2,2,"ICGV96466",1339.34946322517,0
"10124","Groundnut","T4",0.2,2,"ICGV96468",2139.83600558156,2139.83600558156
"10125","Groundnut","T4",0.2,2,"ICGV97045",1419.30801548489,0
"10126","Groundnut","T4",0.2,2,"ICGV97058",2203.93739057659,2203.93739057659
"10127","Groundnut","T4",0.2,2,"ICGV97092",1876.16507507255,0
"10128","Groundnut","T4",0.2,2,"ICGV97115",1142.11590402983,0
"10129","Groundnut","T4",0.2,2,"ICGV97116",984.829965334783,0
"10130","Groundnut","T4",0.2,2,"ICGV97120",1990.15740923466,1990.15740923466
"10131","Groundnut","T4",0.2,2,"ICGV97128",2125.17228534308,2125.17228534308
"10132","Groundnut","T4",0.2,2,"ICGV97165",990.331411783226,0
"10133","Groundnut","T4",0.2,2,"ICGV97182",1815.49579977078,0
"10134","Groundnut","T4",0.2,2,"ICGV97183",1389.51495194122,0
"10135","Groundnut","T4",0.2,2,"ICGV97232",1374.69967495051,0
"10136","Groundnut","T4",0.2,2,"ICGV97261",1436.55274311346,0
"10137","Groundnut","T4",0.2,2,"ICGV97262",1263.24260562391,0
"10138","Groundnut","T4",0.2,2,"ICGV98105",2356.71343403927,2356.71343403927
"10139","Groundnut","T4",0.2,2,"ICGV98163",1826.39523520191,0
"10140","Groundnut","T4",0.2,2,"ICGV98184",1871.12937431482,0
"10141","Groundnut","T4",0.2,2,"ICGV98294",2348.60906767221,2348.60906767221
"10142","Groundnut","T4",0.2,2,"ICGV98373",1510.19098048162,0
"10143","Groundnut","T4",0.2,2,"ICGV98432",974.317476192286,0
"10144","Groundnut","T4",0.2,2,"ICGV99029",1981.13045631602,1981.13045631602
"10145","Groundnut","T4",0.2,2,"ICGV99051",1852.71026586726,0
"10146","Groundnut","T4",0.2,2,"ICGV99052",1816.74363066536,0
"10147","Groundnut","T4",0.2,2,"ICGV99083",1365.60808153245,0
"10148","Groundnut","T4",0.2,2,"ICGV99085",1416.52322133249,0
"10149","Groundnut","T4",0.2,2,"ICGV99160",2062.04912194597,2062.04912194597
"10150","Groundnut","T4",0.2,2,"ICGV99181",1573.35919748035,0
"10151","Groundnut","T4",0.2,2,"ICGV99195",1353.87373185712,0
"10152","Groundnut","T4",0.2,2,"ICGV99233",1481.2257761388,0
"10153","Groundnut","T4",0.2,2,"ICR48",1304.25773794342,0
"10154","Groundnut","T4",0.2,2,"J11",1426.81252172033,0
"10155","Groundnut","T4",0.2,2,"JL24",1137.91256608918,0
"10156","Groundnut","T4",0.2,2,"M110-14",928.16114029572,0
"10157","Groundnut","T4",0.2,2,"M28-2",1535.43364956889,0
"10158","Groundnut","T4",0.2,2,"MN1-35",1630.44537840007,0
"10159","Groundnut","T4",0.2,2,"Mutant3",1153.09328339471,0
"10160","Groundnut","T4",0.2,2,"Somnath",1291.05326323238,0
"10161","Groundnut","T4",0.2,2,"TAG24",1016.22293111715,0
"10162","Groundnut","T4",0.2,2,"TDG10",1393.45025364897,0
"10163","Groundnut","T4",0.2,2,"TDG13",1358.42301403342,0
"10164","Groundnut","T4",0.2,2,"TDG14",1320.5023793216,0
"10165","Groundnut","T4",0.2,2,"TG19",1204.56980220604,0
"10166","Groundnut","T4",0.2,2,"TG39",1437.26412346808,0
"10167","Groundnut","T4",0.2,2,"TG41",1403.58275056145,0
"10168","Groundnut","T4",0.2,2,"TG42",1433.88905206743,0
"10169","Groundnut","T4",0.2,2,"TG49",1675.89916817665,0
"10170","Groundnut","T4",0.2,2,"TGLPS3",1646.86563148575,0
"10171","Groundnut","T4",0.2,2,"TGLPS4",1187.39222902038,0
"10172","Groundnut","T4",0.2,2,"TGLPS7",1031.45725886983,0
"10173","Groundnut","T4",0.2,2,"TKG19A",1400.71509260915,0
"10174","Groundnut","T4",0.2,2,"TMV2",1407.76339505122,0
"10175","Groundnut","T4",0.2,2,"TMV2NLM",1138.12491534754,0
"10176","Groundnut","T4",0.2,2,"TPG41",1354.30548472883,0
"10177","Groundnut","T5",0.1,0.5,"24M-86",0.963967094370992,0
"10178","Groundnut","T5",0.1,0.5,"24×37-2275",0.962131783162653,0
"10179","Groundnut","T5",0.1,0.5,"24×39-31MR",0.962254426366252,0
"10180","Groundnut","T5",0.1,0.5,"26M-119-1",0.959310741779385,0
"10181","Groundnut","T5",0.1,0.5,"26M156-2",0.9779560564573,0
"10182","Groundnut","T5",0.1,0.5,"26×27-164",0.977800572408128,0
"10183","Groundnut","T5",0.1,0.5,"26×37-IV-9IR",0.986741750442588,0
"10184","Groundnut","T5",0.1,0.5,"26×M-223-1",0.980231780155128,0
"10185","Groundnut","T5",0.1,0.5,"26×M-95-1RI",0.970211388629391,0
"10186","Groundnut","T5",0.1,0.5,"27×49-12",0.969562766992958,0
"10187","Groundnut","T5",0.1,0.5,"27×49-14",0.961798523927953,0
"10188","Groundnut","T5",0.1,0.5,"27×49-16",0.964368698402465,0
"10189","Groundnut","T5",0.1,0.5,"27×49-27-1",0.989755786033445,0
"10190","Groundnut","T5",0.1,0.5,"39×49-77",0.948275828349013,0
"10191","Groundnut","T5",0.1,0.5,"39×49-8",0.976668135780914,0
"10192","Groundnut","T5",0.1,0.5,"39×49-81-1",0.981666911543709,0
"10193","Groundnut","T5",0.1,0.5,"49M-1-1",0.959815551801343,0
"10194","Groundnut","T5",0.1,0.5,"49M-16",0.972154769951955,0
"10195","Groundnut","T5",0.1,0.5,"49M-2-2",0.972504465809148,0
"10196","Groundnut","T5",0.1,0.5,"49×27-13(ii)",0.955939395605638,0
"10197","Groundnut","T5",0.1,0.5,"49×27-19",0.984638561194583,0
"10198","Groundnut","T5",0.1,0.5,"49×27-37",0.988914502243425,0
"10199","Groundnut","T5",0.1,0.5,"49×37-134",0.972555756133209,0
"10200","Groundnut","T5",0.1,0.5,"49×37-135",0.978816422552955,0
"10201","Groundnut","T5",0.1,0.5,"49×37-90",0.96019938303925,0
"10202","Groundnut","T5",0.1,0.5,"49×37-91",0.961767643104212,0
"10203","Groundnut","T5",0.1,0.5,"49×37-97-1",0.961985743194894,0
"10204","Groundnut","T5",0.1,0.5,"49×37-99(b)tall",0.969906644953558,0
"10205","Groundnut","T5",0.1,0.5,"49×39-20-2",0.971353386052638,0
"10206","Groundnut","T5",0.1,0.5,"49×39-21-1",0.960625185771827,0
"10207","Groundnut","T5",0.1,0.5,"49×39-21-2",0.961815503667656,0
"10208","Groundnut","T5",0.1,0.5,"49×39-21-2(a)",0.971160453402513,0
"10209","Groundnut","T5",0.1,0.5,"49×39-74",0.968761474106138,0
"10210","Groundnut","T5",0.1,0.5,"49×39-8",0.922568757469667,0
"10211","Groundnut","T5",0.1,0.5,"BAU13",0.991462427682072,0
"10212","Groundnut","T5",0.1,0.5,"CS39",0.994385853391163,0.994385853391163
"10213","Groundnut","T5",0.1,0.5,"CSMG84-1",0.959730109051096,0
"10214","Groundnut","T5",0.1,0.5,"DH86",0.962911750299854,0
"10215","Groundnut","T5",0.1,0.5,"DTG15",0.980023927487466,0
"10216","Groundnut","T5",0.1,0.5,"DTG3",0.974956950820725,0
"10217","Groundnut","T5",0.1,0.5,"Faizpur1-5",0.978939379278919,0
"10218","Groundnut","T5",0.1,0.5,"GPBD4",0.96652124805299,0
"10219","Groundnut","T5",0.1,0.5,"Gangapuri",0.978421725111805,0
"10220","Groundnut","T5",0.1,0.5,"ICG10036",0.979303202198305,0
"10221","Groundnut","T5",0.1,0.5,"ICG10053",0.965381574803354,0
"10222","Groundnut","T5",0.1,0.5,"ICG10185",0.957170774519439,0
"10223","Groundnut","T5",0.1,0.5,"ICG10701",0.96447364188207,0
"10224","Groundnut","T5",0.1,0.5,"ICG11088",0.964753096336994,0
"10225","Groundnut","T5",0.1,0.5,"ICG111",0.952520459479973,0
"10226","Groundnut","T5",0.1,0.5,"ICG11322",0.957965776290943,0
"10227","Groundnut","T5",0.1,0.5,"ICG11337",0.96493485783919,0
"10228","Groundnut","T5",0.1,0.5,"ICG11426",0.984929783476369,0
"10229","Groundnut","T5",0.1,0.5,"ICG11651",0.948095657017488,0
"10230","Groundnut","T5",0.1,0.5,"ICG12276",0.974297664435249,0
"10231","Groundnut","T5",0.1,0.5,"ICG12370",0.97931800133643,0.97931800133643
"10232","Groundnut","T5",0.1,0.5,"ICG12509",0.972910561354272,0
"10233","Groundnut","T5",0.1,0.5,"ICG12625",0.991333188179972,0
"10234","Groundnut","T5",0.1,0.5,"ICG12672",0.935755361344084,0
"10235","Groundnut","T5",0.1,0.5,"ICG12879",0.979432935027133,0
"10236","Groundnut","T5",0.1,0.5,"ICG12991",0.956811268236517,0
"10237","Groundnut","T5",0.1,0.5,"ICG13895",0.971418602003408,0
"10238","Groundnut","T5",0.1,0.5,"ICG14466",0.946462335161712,0
"10239","Groundnut","T5",0.1,0.5,"ICG14475",0.976289844284973,0
"10240","Groundnut","T5",0.1,0.5,"ICG14482",0.972916274851109,0
"10241","Groundnut","T5",0.1,0.5,"ICG14705",0.969460059190624,0
"10242","Groundnut","T5",0.1,0.5,"ICG14834",0.976166830317906,0
"10243","Groundnut","T5",0.1,0.5,"ICG14985",0.974502877290952,0
"10244","Groundnut","T5",0.1,0.5,"ICG15190",0.980889573173952,0
"10245","Groundnut","T5",0.1,0.5,"ICG15415",0.969681678126217,0
"10246","Groundnut","T5",0.1,0.5,"ICG15419",0.968667795671965,0
"10247","Groundnut","T5",0.1,0.5,"ICG156(M13)",0.967247270699783,0
"10248","Groundnut","T5",0.1,0.5,"ICG1668",0.971687067883199,0
"10249","Groundnut","T5",0.1,0.5,"ICG1834",0.966449697334269,0
"10250","Groundnut","T5",0.1,0.5,"ICG1973",0.968132081906774,0
"10251","Groundnut","T5",0.1,0.5,"ICG2031",0.980164059309547,0
"10252","Groundnut","T5",0.1,0.5,"ICG2106",0.967067157570225,0
"10253","Groundnut","T5",0.1,0.5,"ICG2381",0.974274318688273,0
"10254","Groundnut","T5",0.1,0.5,"ICG2773",0.96455120045801,0
"10255","Groundnut","T5",0.1,0.5,"ICG2857",0.970842587832149,0
"10256","Groundnut","T5",0.1,0.5,"ICG3027",0.995733200239049,0
"10257","Groundnut","T5",0.1,0.5,"ICG3053",0.959880156461426,0
"10258","Groundnut","T5",0.1,0.5,"ICG3102",0.972833815887244,0
"10259","Groundnut","T5",0.1,0.5,"ICG3140",0.944839915066542,0
"10260","Groundnut","T5",0.1,0.5,"ICG3312",0.94067419539478,0
"10261","Groundnut","T5",0.1,0.5,"ICG3343",0.973928018164347,0
"10262","Groundnut","T5",0.1,0.5,"ICG3421",0.994965605700458,0
"10263","Groundnut","T5",0.1,0.5,"ICG3584",0.975894897583746,0
"10264","Groundnut","T5",0.1,0.5,"ICG3673",0.97879079435916,0
"10265","Groundnut","T5",0.1,0.5,"ICG3746",0.978350431397974,0
"10266","Groundnut","T5",0.1,0.5,"ICG434",0.963247871698489,0
"10267","Groundnut","T5",0.1,0.5,"ICG4343",0.964846374352404,0
"10268","Groundnut","T5",0.1,0.5,"ICG442",0.962356761415645,0
"10269","Groundnut","T5",0.1,0.5,"ICG4527",0.987865556792799,0
"10270","Groundnut","T5",0.1,0.5,"ICG4543",0.976207529195755,0
"10271","Groundnut","T5",0.1,0.5,"ICG4729",0.990066585793059,0
"10272","Groundnut","T5",0.1,0.5,"ICG4955",0.972729652276423,0
"10273","Groundnut","T5",0.1,0.5,"ICG5221",0.970257767325376,0
"10274","Groundnut","T5",0.1,0.5,"ICG532",0.981992489841664,0.981992489841664
"10275","Groundnut","T5",0.1,0.5,"ICG5662",0.975247320455202,0
"10276","Groundnut","T5",0.1,0.5,"ICG5663",0.975639974344001,0
"10277","Groundnut","T5",0.1,0.5,"ICG5745",0.962441376260628,0
"10278","Groundnut","T5",0.1,0.5,"ICG5891",0.956499913296426,0
"10279","Groundnut","T5",0.1,0.5,"ICG6022",0.970589298459812,0
"10280","Groundnut","T5",0.1,0.5,"ICG6646",0.966436753886032,0
"10281","Groundnut","T5",0.1,0.5,"ICG6766",0.9898487266039,0
"10282","Groundnut","T5",0.1,0.5,"ICG721",0.954883594752473,0
"10283","Groundnut","T5",0.1,0.5,"ICG8285",0.957715772511331,0
"10284","Groundnut","T5",0.1,0.5,"ICG8517",0.993556740438135,0
"10285","Groundnut","T5",0.1,0.5,"ICG875",0.957677788418701,0
"10286","Groundnut","T5",0.1,0.5,"ICG8751",0.951132705046692,0
"10287","Groundnut","T5",0.1,0.5,"ICG9315",0.991850646033439,0
"10288","Groundnut","T5",0.1,0.5,"ICG9507",0.973080611510937,0
"10289","Groundnut","T5",0.1,0.5,"ICG9961",0.962507305509546,0
"10290","Groundnut","T5",0.1,0.5,"ICGS11",0.962547115856698,0
"10291","Groundnut","T5",0.1,0.5,"ICGS44",0.958098133541876,0
"10292","Groundnut","T5",0.1,0.5,"ICGS76",0.956817663408164,0
"10293","Groundnut","T5",0.1,0.5,"ICGV00005",0.96177007147031,0
"10294","Groundnut","T5",0.1,0.5,"ICGV00068",0.966753195280303,0
"10295","Groundnut","T5",0.1,0.5,"ICGV00191",0.996314805143075,0
"10296","Groundnut","T5",0.1,0.5,"ICGV00246",0.971073991266737,0.971073991266737
"10297","Groundnut","T5",0.1,0.5,"ICGV00248",0.97240130974507,0
"10298","Groundnut","T5",0.1,0.5,"ICGV00290",0.967776971040026,0
"10299","Groundnut","T5",0.1,0.5,"ICGV00321",0.97516151178763,0
"10300","Groundnut","T5",0.1,0.5,"ICGV00343",0.956869580797852,0
"10301","Groundnut","T5",0.1,0.5,"ICGV00346",0.963357221590326,0
"10302","Groundnut","T5",0.1,0.5,"ICGV00349",0.969336130420158,0
"10303","Groundnut","T5",0.1,0.5,"ICGV00350",0.979149001273823,0.979149001273823
"10304","Groundnut","T5",0.1,0.5,"ICGV00351",0.981359852266605,0
"10305","Groundnut","T5",0.1,0.5,"ICGV00362",0.986554429093771,0
"10306","Groundnut","T5",0.1,0.5,"ICGV00371",0.968626774969,0
"10307","Groundnut","T5",0.1,0.5,"ICGV00387",0.980520875260438,0
"10308","Groundnut","T5",0.1,0.5,"ICGV00440",0.965945600711658,0
"10309","Groundnut","T5",0.1,0.5,"ICGV01005",0.968445107800369,0
"10310","Groundnut","T5",0.1,0.5,"ICGV01060",0.963083193556649,0.963083193556649
"10311","Groundnut","T5",0.1,0.5,"ICGV01124",0.968785767491404,0
"10312","Groundnut","T5",0.1,0.5,"ICGV01232",0.959031423155242,0
"10313","Groundnut","T5",0.1,0.5,"ICGV01263",0.96097572598156,0
"10314","Groundnut","T5",0.1,0.5,"ICGV01265",0.978295043318889,0
"10315","Groundnut","T5",0.1,0.5,"ICGV01273",0.953899027711446,0
"10316","Groundnut","T5",0.1,0.5,"ICGV01274",0.976640921568967,0
"10317","Groundnut","T5",0.1,0.5,"ICGV01276",0.979189331468948,0
"10318","Groundnut","T5",0.1,0.5,"ICGV01328",0.967375122312556,0
"10319","Groundnut","T5",0.1,0.5,"ICGV01361",0.958469314350127,0
"10320","Groundnut","T5",0.1,0.5,"ICGV01393",0.956741638828025,0
"10321","Groundnut","T5",0.1,0.5,"ICGV01464",0.973617639597537,0
"10322","Groundnut","T5",0.1,0.5,"ICGV01478",0.970654026687826,0
