"","Data","Trait","Fold","k","Env","Top_percentage_to_select","Line","Observed","Predicted","Line.1","Observed.1","Predicted.1","Line.2","Observed.2","Predicted.2"
"183","Indica_AL","GY",3,1,NA,0.2,"Line_274",11362.6986541317,11362.6986541317,"Line_274",11022.970962112,11362.6986541317,"Line_274",11022.970962112,0
"184","Indica_AL","GY",3,1,NA,0.2,"Line_282",11335.3829980238,0,"Line_282",11948.1120394368,0,"Line_282",11948.1120394368,0
"185","Indica_AL","GY",3,1,NA,0.2,"Line_143",9808.16545389588,0,"Line_143",11042.8493042251,0,"Line_143",11042.8493042251,0
"186","Indica_AL","GY",3,1,NA,0.2,"Line_229",9820.8640035864,0,"Line_229",9990.63056062398,0,"Line_229",9990.63056062398,0
"187","Indica_AL","GY",3,1,NA,0.2,"Line_257",11037.4411269836,0,"Line_257",9699.76344895436,0,"Line_257",9699.76344895436,0
"188","Indica_AL","GY",3,1,NA,0.2,"Line_246",11354.2797052233,11354.2797052233,"Line_246",8667.94139087113,11354.2797052233,"Line_246",8667.94139087113,1
"189","Indica_AL","GY",3,1,NA,0.2,"Line_65",11357.8831899015,11357.8831899015,"Line_65",11386.8919236869,11357.8831899015,"Line_65",11386.8919236869,1
"190","Indica_AL","GY",3,1,NA,0.2,"Line_300",10905.0135212213,0,"Line_300",10663.5538591692,0,"Line_300",10663.5538591692,0
"191","Indica_AL","GY",3,1,NA,0.2,"Line_36",11359.4459464687,11359.4459464687,"Line_36",11703.0295746782,11359.4459464687,"Line_36",11703.0295746782,0
"192","Indica_AL","GY",3,1,NA,0.2,"Line_203",11289.7495811746,0,"Line_203",10076.7779145118,0,"Line_203",10076.7779145118,0
"193","Indica_AL","GY",3,1,NA,0.2,"Line_178",10796.4153143237,0,"Line_178",10682.9305351595,0,"Line_178",10682.9305351595,0
"194","Indica_AL","GY",3,1,NA,0.2,"Line_71",10789.0916957426,0,"Line_71",10202.3860653503,0,"Line_71",10202.3860653503,1
"195","Indica_AL","GY",3,1,NA,0.2,"Line_162",10535.932365544,0,"Line_162",9572.28773291871,0,"Line_162",9572.28773291871,0
"196","Indica_AL","GY",4,1,NA,0.2,"Line_166",10371.6617826487,0,"Line_166",10090.9421414517,0,"Line_166",10090.9421414517,0
"197","Indica_AL","GY",4,1,NA,0.2,"Line_80",11340.9770097397,11340.9770097397,"Line_80",11376.1037923852,11340.9770097397,"Line_80",11376.1037923852,1
"198","Indica_AL","GY",4,1,NA,0.2,"Line_37",10836.7924394165,0,"Line_37",10822.156785693,0,"Line_37",10822.156785693,1
"199","Indica_AL","GY",4,1,NA,0.2,"Line_162",10588.4785807123,0,"Line_162",9572.28773291871,0,"Line_162",9572.28773291871,0
"200","Indica_AL","GY",4,1,NA,0.2,"Line_253",11311.3935007981,0,"Line_253",11274.553702984,0,"Line_253",11274.553702984,0
"201","Indica_AL","GY",4,1,NA,0.2,"Line_319",11308.3832280608,0,"Line_319",11034.9984371219,0,"Line_319",11034.9984371219,0
"202","Indica_AL","GY",4,1,NA,0.2,"Line_266",11301.9357195227,0,"Line_266",11164.187613198,0,"Line_266",11164.187613198,1
"203","Indica_AL","GY",4,1,NA,0.2,"Line_98",11309.9312416317,0,"Line_98",9824.58353247243,0,"Line_98",9824.58353247243,0
"204","Indica_AL","GY",4,1,NA,0.2,"Line_85",11313.8432302748,0,"Line_85",11363.3364568877,0,"Line_85",11363.3364568877,0
"205","Indica_AL","GY",4,1,NA,0.2,"Line_154",10200.2924968155,0,"Line_154",11143.1383284874,0,"Line_154",11143.1383284874,0
"206","Indica_AL","GY",4,1,NA,0.2,"Line_190",10400.7968464667,0,"Line_190",11081.0841769774,0,"Line_190",11081.0841769774,0
"207","Indica_AL","GY",4,1,NA,0.2,"Line_215",10799.1070198973,0,"Line_215",11682.9212725048,0,"Line_215",11682.9212725048,0
"208","Indica_AL","GY",4,1,NA,0.2,"Line_235",9788.18220585102,0,"Line_235",9004.71060319229,0,"Line_235",9004.71060319229,0
"209","Indica_AL","GY",4,1,NA,0.2,"Line_174",10801.2815858062,0,"Line_174",10763.6568229639,0,"Line_174",10763.6568229639,0
"210","Indica_AL","GY",4,1,NA,0.2,"Line_33",11321.0392115512,11321.0392115512,"Line_33",11462.3370278458,11321.0392115512,"Line_33",11462.3370278458,0
"211","Indica_AL","GY",4,1,NA,0.2,"Line_31",10717.8286880413,0,"Line_31",11681.82635599,0,"Line_31",11681.82635599,0
"212","Indica_AL","GY",4,1,NA,0.2,"Line_66",11319.6115587057,11319.6115587057,"Line_66",11486.3379951377,11319.6115587057,"Line_66",11486.3379951377,0
"213","Indica_AL","GY",4,1,NA,0.2,"Line_141",10233.2536695454,0,"Line_141",9924.05508310655,0,"Line_141",9924.05508310655,0
"214","Indica_AL","GY",4,1,NA,0.2,"Line_257",11189.7356955099,0,"Line_257",9699.76344895436,0,"Line_257",9699.76344895436,0
"215","Indica_AL","GY",4,1,NA,0.2,"Line_77",11338.6809175444,11338.6809175444,"Line_77",11407.3061507878,11338.6809175444,"Line_77",11407.3061507878,0
"216","Indica_AL","GY",4,1,NA,0.2,"Line_74",10723.193073836,0,"Line_74",10567.3478903341,0,"Line_74",10567.3478903341,0
"217","Indica_AL","GY",4,1,NA,0.2,"Line_276",11319.6952303381,11319.6952303381,"Line_276",11122.4801771926,11319.6952303381,"Line_276",11122.4801771926,0
"218","Indica_AL","GY",4,1,NA,0.2,"Line_233",10466.8354853964,0,"Line_233",10312.3224415278,0,"Line_233",10312.3224415278,0
"219","Indica_AL","GY",4,1,NA,0.2,"Line_147",10935.4842254393,0,"Line_147",10983.9754156527,0,"Line_147",10983.9754156527,0
"220","Indica_AL","GY",4,1,NA,0.2,"Line_281",11362.793517791,11362.793517791,"Line_281",12571.221807832,11362.793517791,"Line_281",12571.221807832,0
"221","Indica_AL","GY",4,1,NA,0.2,"Line_170",10658.8198916156,0,"Line_170",10390.7595681515,0,"Line_170",10390.7595681515,0
"222","Indica_AL","GY",4,1,NA,0.2,"Line_260",10440.9968131054,0,"Line_260",10012.642298966,0,"Line_260",10012.642298966,0
"223","Indica_AL","GY",4,1,NA,0.2,"Line_157",10939.7154065689,0,"Line_157",11009.951089253,0,"Line_157",11009.951089253,0
"224","Indica_AL","GY",4,1,NA,0.2,"Line_88",11318.8637666548,11318.8637666548,"Line_88",11402.9091539125,11318.8637666548,"Line_88",11402.9091539125,0
"225","Indica_AL","GY",4,1,NA,0.2,"Line_32",11314.5881496768,0,"Line_32",11763.8185683043,0,"Line_32",11763.8185683043,1
"226","Indica_AL","GY",4,1,NA,0.2,"Line_63",11071.1431791228,0,"Line_63",11187.8662295936,0,"Line_63",11187.8662295936,0
"227","Indica_AL","GY",4,1,NA,0.2,"Line_211",11006.6613128968,0,"Line_211",10885.8154839291,0,"Line_211",10885.8154839291,0
"228","Indica_AL","GY",4,1,NA,0.2,"Line_70",11309.796283194,0,"Line_70",11046.6500625686,0,"Line_70",11046.6500625686,0
"229","Indica_AL","GY",4,1,NA,0.2,"Line_167",10268.5438362178,0,"Line_167",9592.02144972413,0,"Line_167",9592.02144972413,0
"230","Indica_AL","GY",4,1,NA,0.2,"Line_153",11233.9975302168,0,"Line_153",9978.98802698236,0,"Line_153",9978.98802698236,0
"231","Indica_AL","GY",4,1,NA,0.2,"Line_218",11026.4713616991,0,"Line_218",10456.8929563021,0,"Line_218",10456.8929563021,0
"232","Indica_AL","GY",4,1,NA,0.2,"Line_309",9325.04269628874,0,"Line_309",9660.20693936852,0,"Line_309",9660.20693936852,0
"233","Indica_AL","GY",4,1,NA,0.2,"Line_83",11318.0222944087,11318.0222944087,"Line_83",11645.2912606307,11318.0222944087,"Line_83",11645.2912606307,1
"234","Indica_AL","GY",4,1,NA,0.2,"Line_279",11293.5493572825,0,"Line_279",11305.5475362852,0,"Line_279",11305.5475362852,0
"235","Indica_AL","GY",4,1,NA,0.2,"Line_323",10282.340882233,0,"Line_323",9862.3846285134,0,"Line_323",9862.3846285134,0
"236","Indica_AL","GY",4,1,NA,0.2,"Line_213",11182.5138976446,0,"Line_213",11322.100780097,0,"Line_213",11322.100780097,0
"237","Indica_AL","GY",4,1,NA,0.2,"Line_240",10571.0437601066,0,"Line_240",9609.61058384534,0,"Line_240",9609.61058384534,0
"238","Indica_AL","GY",4,1,NA,0.2,"Line_118",11302.3213577296,0,"Line_118",11542.0601132309,0,"Line_118",11542.0601132309,0
"239","Indica_AL","GY",4,1,NA,0.2,"Line_324",10245.1649766144,0,"Line_324",10344.4939674356,0,"Line_324",10344.4939674356,1
"240","Indica_AL","GY",4,1,NA,0.2,"Line_44",11309.5956658743,0,"Line_44",11329.4001836404,0,"Line_44",11329.4001836404,0
"241","Indica_AL","GY",4,1,NA,0.2,"Line_121",11325.9451990114,11325.9451990114,"Line_121",11633.5924884903,11325.9451990114,"Line_121",11633.5924884903,0
"242","Indica_AL","GY",4,1,NA,0.2,"Line_54",11315.6837555982,0,"Line_54",11111.5658248325,0,"Line_54",11111.5658248325,0
"243","Indica_AL","GY",4,1,NA,0.2,"Line_20",11302.8555308225,0,"Line_20",10644.7949115661,0,"Line_20",10644.7949115661,0
"244","Indica_AL","GY",4,1,NA,0.2,"Line_270",11310.4918262476,0,"Line_270",11198.2335591172,0,"Line_270",11198.2335591172,0
"245","Indica_AL","GY",4,1,NA,0.2,"Line_303",10843.2677423179,0,"Line_303",10629.3674138076,0,"Line_303",10629.3674138076,0
"246","Indica_AL","GY",4,1,NA,0.2,"Line_36",11316.9453661358,11316.9453661358,"Line_36",11703.0295746782,11316.9453661358,"Line_36",11703.0295746782,1
"247","Indica_AL","GY",4,1,NA,0.2,"Line_258",10373.0162210919,0,"Line_258",9842.61453469353,0,"Line_258",9842.61453469353,0
"248","Indica_AL","GY",4,1,NA,0.2,"Line_205",10653.3793377137,0,"Line_205",11418.8340176857,0,"Line_205",11418.8340176857,1
"249","Indica_AL","GY",4,1,NA,0.2,"Line_117",10868.7690374025,0,"Line_117",10418.8891609467,0,"Line_117",10418.8891609467,1
"250","Indica_AL","GY",4,1,NA,0.2,"Line_67",11324.0176762157,11324.0176762157,"Line_67",11700.2612149702,11324.0176762157,"Line_67",11700.2612149702,0
"251","Indica_AL","GY",4,1,NA,0.2,"Line_300",10862.164959439,0,"Line_300",10663.5538591692,0,"Line_300",10663.5538591692,1
"252","Indica_AL","GY",4,1,NA,0.2,"Line_145",11301.9595219886,0,"Line_145",11902.1631047103,0,"Line_145",11902.1631047103,0
"253","Indica_AL","GY",4,1,NA,0.2,"Line_17",11324.6715324645,11324.6715324645,"Line_17",11047.626971511,11324.6715324645,"Line_17",11047.626971511,1
"254","Indica_AL","GY",4,1,NA,0.2,"Line_45",11326.930548636,11326.930548636,"Line_45",12040.2026302177,11326.930548636,"Line_45",12040.2026302177,0
"255","Indica_AL","GY",4,1,NA,0.2,"Line_169",10790.4214121455,0,"Line_169",9001.02881839352,0,"Line_169",9001.02881839352,0
"256","Indica_AL","GY",4,1,NA,0.2,"Line_210",11024.4438779099,0,"Line_210",10306.0013884691,0,"Line_210",10306.0013884691,1
"257","Indica_AL","GY",4,1,NA,0.2,"Line_139",10071.24649094,0,"Line_139",9437.92040900131,0,"Line_139",9437.92040900131,0
"258","Indica_AL","GY",4,1,NA,0.2,"Line_172",10640.6327599778,0,"Line_172",10372.9949851035,0,"Line_172",10372.9949851035,0
"259","Indica_AL","GY",4,1,NA,0.2,"Line_146",10437.8871907289,0,"Line_146",10565.6456554229,0,"Line_146",10565.6456554229,0
"260","Indica_AL","GY",4,1,NA,0.2,"Line_27",11306.1962906251,0,"Line_27",11517.0995921038,0,"Line_27",11517.0995921038,1
"261","Indica_AL","GY",5,1,NA,0.2,"Line_94",11297.8223103617,0,"Line_94",11510.4911650127,0,"Line_94",11510.4911650127,0
"262","Indica_AL","GY",5,1,NA,0.2,"Line_265",11299.9971279754,0,"Line_265",11579.7689338205,0,"Line_265",11579.7689338205,0
"263","Indica_AL","GY",5,1,NA,0.2,"Line_285",11307.0711906871,0,"Line_285",12014.856691577,0,"Line_285",12014.856691577,1
"264","Indica_AL","GY",5,1,NA,0.2,"Line_281",11336.0807452859,11336.0807452859,"Line_281",12571.221807832,11336.0807452859,"Line_281",12571.221807832,0
"265","Indica_AL","GY",5,1,NA,0.2,"Line_71",10755.5600891491,0,"Line_71",10202.3860653503,0,"Line_71",10202.3860653503,0
"266","Indica_AL","GY",5,1,NA,0.2,"Line_290",10636.6524703128,0,"Line_290",10462.2428968532,0,"Line_290",10462.2428968532,0
"267","Indica_AL","GY",5,1,NA,0.2,"Line_299",9971.35904605539,0,"Line_299",9941.13247731568,0,"Line_299",9941.13247731568,1
"268","Indica_AL","GY",5,1,NA,0.2,"Line_162",10643.6484342431,0,"Line_162",9572.28773291871,0,"Line_162",9572.28773291871,0
"269","Indica_AL","GY",5,1,NA,0.2,"Line_69",10576.4492817153,0,"Line_69",10012.6892642483,0,"Line_69",10012.6892642483,0
"270","Indica_AL","GY",5,1,NA,0.2,"Line_87",11324.258343264,11324.258343264,"Line_87",11231.3440987667,11324.258343264,"Line_87",11231.3440987667,0
"271","Indica_AL","GY",5,1,NA,0.2,"Line_82",11312.3749450675,0,"Line_82",11425.1868673702,0,"Line_82",11425.1868673702,1
"272","Indica_AL","GY",5,1,NA,0.2,"Line_112",11356.7503843405,11356.7503843405,"Line_112",12448.1123052263,11356.7503843405,"Line_112",12448.1123052263,0
"273","Indica_AL","GY",5,1,NA,0.2,"Line_213",11136.0153225965,0,"Line_213",11322.100780097,0,"Line_213",11322.100780097,0
"274","Indica_AL","GY",5,1,NA,0.2,"Line_122",10846.5058634467,0,"Line_122",11954.4981414946,0,"Line_122",11954.4981414946,0
"275","Indica_AL","GY",5,1,NA,0.2,"Line_297",10381.8371003136,0,"Line_297",9776.2362717917,0,"Line_297",9776.2362717917,1
"276","Indica_AL","GY",5,1,NA,0.2,"Line_175",10622.1818305624,0,"Line_175",10497.7049687914,0,"Line_175",10497.7049687914,0
"277","Indica_AL","GY",5,1,NA,0.2,"Line_208",10886.5700638873,0,"Line_208",11081.0222538353,0,"Line_208",11081.0222538353,0
"278","Indica_AL","GY",5,1,NA,0.2,"Line_80",11300.4187011398,0,"Line_80",11376.1037923852,0,"Line_80",11376.1037923852,0
"279","Indica_AL","GY",5,1,NA,0.2,"Line_20",11286.3937849623,0,"Line_20",10644.7949115661,0,"Line_20",10644.7949115661,1
"280","Indica_AL","GY",5,1,NA,0.2,"Line_264",11312.2773677408,11312.2773677408,"Line_264",11483.8495596467,11312.2773677408,"Line_264",11483.8495596467,0
"281","Indica_AL","GY",5,1,NA,0.2,"Line_181",10430.3711782572,0,"Line_181",10371.5851600461,0,"Line_181",10371.5851600461,1
"282","Indica_AL","GY",5,1,NA,0.2,"Line_46",11323.3990416555,11323.3990416555,"Line_46",11416.0682323982,11323.3990416555,"Line_46",11416.0682323982,0
"283","Indica_AL","GY",5,1,NA,0.2,"Line_31",10698.8154599423,0,"Line_31",11681.82635599,0,"Line_31",11681.82635599,0
"284","Indica_AL","GY",5,1,NA,0.2,"Line_147",10985.6427567008,0,"Line_147",10983.9754156527,0,"Line_147",10983.9754156527,0
"285","Indica_AL","GY",5,1,NA,0.2,"Line_23",11318.8877648777,11318.8877648777,"Line_23",11769.0442616113,11318.8877648777,"Line_23",11769.0442616113,0
"286","Indica_AL","GY",5,1,NA,0.2,"Line_271",11308.181260154,0,"Line_271",11745.0751331562,0,"Line_271",11745.0751331562,0
"287","Indica_AL","GY",5,1,NA,0.2,"Line_236",10794.654141911,0,"Line_236",10023.175094859,0,"Line_236",10023.175094859,0
"288","Indica_AL","GY",5,1,NA,0.2,"Line_72",11318.2577554177,11318.2577554177,"Line_72",10858.2947470312,11318.2577554177,"Line_72",10858.2947470312,0
"289","Indica_AL","GY",5,1,NA,0.2,"Line_202",10642.3802170017,0,"Line_202",9612.80213845899,0,"Line_202",9612.80213845899,0
"290","Indica_AL","GY",5,1,NA,0.2,"Line_321",11290.1536010413,0,"Line_321",11744.7260252955,0,"Line_321",11744.7260252955,1
"291","Indica_AL","GY",5,1,NA,0.2,"Line_105",11320.2414561582,11320.2414561582,"Line_105",11232.7865612555,11320.2414561582,"Line_105",11232.7865612555,0
"292","Indica_AL","GY",5,1,NA,0.2,"Line_86",11262.4284206182,0,"Line_86",11137.3910989374,0,"Line_86",11137.3910989374,0
"293","Indica_AL","GY",5,1,NA,0.2,"Line_192",10677.0677175358,0,"Line_192",9804.04170641431,0,"Line_192",9804.04170641431,0
"294","Indica_AL","GY",5,1,NA,0.2,"Line_310",10541.0747899035,0,"Line_310",10455.1301587392,0,"Line_310",10455.1301587392,0
"295","Indica_AL","GY",5,1,NA,0.2,"Line_209",10888.4393205898,0,"Line_209",11042.4766586431,0,"Line_209",11042.4766586431,0
"296","Indica_AL","GY",5,1,NA,0.2,"Line_232",10499.0258599655,0,"Line_232",10193.0952618376,0,"Line_232",10193.0952618376,0
"297","Indica_AL","GY",5,1,NA,0.2,"Line_180",10646.5156036733,0,"Line_180",11126.3108898906,0,"Line_180",11126.3108898906,0
"298","Indica_AL","GY",5,1,NA,0.2,"Line_163",10497.6433451599,0,"Line_163",9252.75831889533,0,"Line_163",9252.75831889533,1
"299","Indica_AL","GY",5,1,NA,0.2,"Line_144",10660.5026185089,0,"Line_144",9037.85048206663,0,"Line_144",9037.85048206663,0
"300","Indica_AL","GY",5,1,NA,0.2,"Line_170",10546.5553897489,0,"Line_170",10390.7595681515,0,"Line_170",10390.7595681515,0
"301","Indica_AL","GY",5,1,NA,0.2,"Line_95",11258.9115049273,0,"Line_95",11256.122832691,0,"Line_95",11256.122832691,1
"302","Indica_AL","GY",5,1,NA,0.2,"Line_18",11214.2994107686,0,"Line_18",11326.0629991878,0,"Line_18",11326.0629991878,0
"303","Indica_AL","GY",5,1,NA,0.2,"Line_212",10753.5846665243,0,"Line_212",11868.190604866,0,"Line_212",11868.190604866,0
"304","Indica_AL","GY",5,1,NA,0.2,"Line_300",10841.7940328686,0,"Line_300",10663.5538591692,0,"Line_300",10663.5538591692,0
"305","Indica_AL","GY",5,1,NA,0.2,"Line_111",11349.9611725123,11349.9611725123,"Line_111",11834.142032889,11349.9611725123,"Line_111",11834.142032889,0
"306","Indica_AL","GY",5,1,NA,0.2,"Line_189",10348.2789357176,0,"Line_189",10204.5675148757,0,"Line_189",10204.5675148757,0
"307","Indica_AL","GY",5,1,NA,0.2,"Line_287",11310.3923774437,0,"Line_287",11722.464854003,0,"Line_287",11722.464854003,1
"308","Indica_AL","GY",5,1,NA,0.2,"Line_231",9841.18314496622,0,"Line_231",9800.08316074714,0,"Line_231",9800.08316074714,0
"309","Indica_AL","GY",5,1,NA,0.2,"Line_210",10945.3735284992,0,"Line_210",10306.0013884691,0,"Line_210",10306.0013884691,0
"310","Indica_AL","GY",5,1,NA,0.2,"Line_316",10597.6081927688,0,"Line_316",10311.7710401854,0,"Line_316",10311.7710401854,0
"311","Indica_AL","GY",5,1,NA,0.2,"Line_223",10979.9679651764,0,"Line_223",10902.3831338764,0,"Line_223",10902.3831338764,0
"312","Indica_AL","GY",5,1,NA,0.2,"Line_221",10972.9260908506,0,"Line_221",10401.5064922521,0,"Line_221",10401.5064922521,0
"313","Indica_AL","GY",5,1,NA,0.2,"Line_101",11321.9240202934,11321.9240202934,"Line_101",10811.2402516901,11321.9240202934,"Line_101",10811.2402516901,0
"314","Indica_AL","GY",5,1,NA,0.2,"Line_100",11316.5215318632,11316.5215318632,"Line_100",10472.9874034097,11316.5215318632,"Line_100",10472.9874034097,0
"315","Indica_AL","GY",5,1,NA,0.2,"Line_238",10549.286044053,0,"Line_238",11329.7070874967,0,"Line_238",11329.7070874967,1
"316","Indica_AL","GY",5,1,NA,0.2,"Line_302",10929.956709083,0,"Line_302",10832.3571177367,0,"Line_302",10832.3571177367,0
"317","Indica_AL","GY",5,1,NA,0.2,"Line_51",11316.1876994345,11316.1876994345,"Line_51",11706.9029024464,11316.1876994345,"Line_51",11706.9029024464,1
"318","Indica_AL","GY",5,1,NA,0.2,"Line_90",11296.6028655765,0,"Line_90",11462.9539289092,0,"Line_90",11462.9539289092,0
"319","Indica_AL","GY",5,1,NA,0.2,"Line_314",10127.1739694548,0,"Line_314",9381.21896581603,0,"Line_314",9381.21896581603,0
"320","Indica_AL","GY",5,1,NA,0.2,"Line_250",11309.6698501518,0,"Line_250",10837.5444240976,0,"Line_250",10837.5444240976,0
"321","Indica_AL","GY",5,1,NA,0.2,"Line_215",10771.8247530759,0,"Line_215",11682.9212725048,0,"Line_215",11682.9212725048,0
"322","Indica_AL","GY",5,1,NA,0.2,"Line_268",11304.7930953635,0,"Line_268",11001.5049575416,0,"Line_268",11001.5049575416,0
"323","Indica_AL","GY",5,1,NA,0.2,"Line_106",11324.7041686029,11324.7041686029,"Line_106",10541.7833376534,11324.7041686029,"Line_106",10541.7833376534,0
"324","Indica_AL","GY",5,1,NA,0.2,"Line_308",10809.8453496577,0,"Line_308",10642.2042682697,0,"Line_308",10642.2042682697,0
"325","Indica_AL","GY",5,1,NA,0.2,"Line_34",11310.7095552281,0,"Line_34",10952.3688819415,0,"Line_34",10952.3688819415,1
