"","Data","Trait","Fold","k","Env","Top_percentage_to_select","Line","Observed","Predicted","Line.1","Observed.1","Predicted.1","Line.2","Observed.2","Predicted.2"
"58","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV01464",8.86325765272165,0,"ICGV01464",7.91307259176964,0,"ICGV01464",7.91307259176964,0
"59","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV00068",10.0799058240476,0,"ICGV00068",11.5536181806874,0,"ICGV00068",11.5536181806874,0
"60","Groundnut_AL","PYPP",1,1,NA,0.2,"ICG8285",6.68255361262665,0,"ICG8285",8.08819952908254,0,"ICG8285",8.08819952908254,0
"61","Groundnut_AL","PYPP",1,1,NA,0.2,"ICG14482",7.12705984378544,0,"ICG14482",6.5064628476563,0,"ICG14482",6.5064628476563,0
"62","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV07268",10.5074187092079,0,"ICGV07268",12.8763092146054,0,"ICGV07268",12.8763092146054,0
"63","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV97261",8.54046267507676,0,"ICGV97261",8.87660647597961,0,"ICGV97261",8.87660647597961,0
"64","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV06099",10.2804408778849,10.2804408778849,"ICGV06099",16.1492516434161,10.2804408778849,"ICGV06099",16.1492516434161,0
"65","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV95290",8.31508703588687,0,"ICGV95290",9.95795531762959,0,"ICGV95290",9.95795531762959,0
"66","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV97128",9.71346815406474,0,"ICGV97128",12.0194939458844,0,"ICGV97128",12.0194939458844,0
"67","Groundnut_AL","PYPP",2,1,NA,0.2,"ICGV06347",10.2278780750057,10.2278780750057,"ICGV06347",10.4300080762884,10.2278780750057,"ICGV06347",10.4300080762884,0
"68","Groundnut_AL","PYPP",2,1,NA,0.2,"JL24",8.35916003770955,0,"JL24",8.2887602625431,0,"JL24",8.2887602625431,0
