"","Data","Env","Trait","Top_percentage_to_select","K_Value","Line","Observed","Predicted"
"6892","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1131",90.7,0
"6893","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1133",84,0
"6894","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1135",85.9,0
"6895","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1136",86.9,0
"6896","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1137",86.9,0
"6897","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1138",85.9,0
"6898","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1139",83.1,0
"6899","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1140",83.5,0
"6900","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1141",85,0
"6901","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1142",82.6,0
"6902","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1143",85.4,0
"6903","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1144",84.5,0
"6904","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1145",94.5,94.5
"6905","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1146",90.7,0
"6906","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1147",86.4,0
"6907","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1151",89.3,0
"6908","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1152",84,0
"6909","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1153",86.4,0
"6910","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1155",83.1,0
"6911","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1157",84.5,0
"6912","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1158",85.4,0
"6913","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1159",87.8,0
"6914","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1160",77.8,0
"6915","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1161",84,0
"6916","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1162",89.7,0
"6917","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1163",91.2,91.2
"6918","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1164",94,94
"6919","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1165",85.9,0
"6920","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1166",91.2,0
"6921","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1167",81.6,0
"6922","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1168",87.4,0
"6923","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1169",80.2,0
"6924","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1170",87.4,0
"6925","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1171",85,0
"6926","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1172",88.3,0
"6927","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1173",86.9,0
"6928","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1174",90.2,90.2
"6929","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1175",83.1,0
"6930","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1176",89.7,0
"6931","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1177",93.5,93.5
"6932","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1179",92.1,0
"6933","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1180",91.2,91.2
"6934","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1181",89.3,0
"6935","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1183",89.3,0
"6936","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1184",89.7,0
"6937","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1185",85,0
"6938","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1186",90.7,90.7
"6939","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1187",86.4,0
"6940","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1188",82.6,0
"6941","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1189",90.2,90.2
"6942","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1190",89.7,0
"6943","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1191",89.3,0
"6944","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1192",89.3,0
"6945","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1193",95,95
"6946","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1194",89.7,0
"6947","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1195",85.9,0
"6948","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1196",91.2,91.2
"6949","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1197",88.8,0
"6950","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1201",94.5,94.5
"6951","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1202",91.6,91.6
"6952","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1203",87.8,0
"6953","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1204",94,94
"6954","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1205",92.1,0
"6955","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1206",86.4,0
"6956","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1207",90.7,90.7
"6957","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1208",86.4,0
"6958","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1209",87.8,0
"6959","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1210",87.4,0
"6960","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1211",86.4,0
"6961","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1216",84,0
"6962","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1217",93.1,93.1
"6963","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1218",86.4,0
"6964","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1219",86.4,0
"6965","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1220",80.7,0
"6966","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1222",81.6,0
"6967","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1223",90.2,0
"6968","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1224",88.8,0
"6969","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1225",93.1,93.1
"6970","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1227",91.2,91.2
"6971","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1228",92.6,92.6
"6972","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1229",88.8,0
"6973","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1230",93.5,93.5
"6974","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1231",90.2,0
"6975","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1232",91.2,91.2
"6976","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1233",89.3,89.3
"6977","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1234",89.3,89.3
"6978","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1235",88.8,0
"6979","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1236",87.4,0
"6980","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1237",84.5,0
"6981","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1238",88.8,0
"6982","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1239",86.9,0
"6983","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1240",85,0
"6984","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1241",83.5,0
"6985","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1242",83.1,0
"6986","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1243",91.6,91.6
"6987","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1244",87.4,0
"6988","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1245",87.8,0
"6989","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1246",94,94
"6990","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1247",88.3,0
"6991","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1251",76.4,0
"6992","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"B1252",86.9,0
"6993","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1345",100,100
"6994","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1347",93.4,93.4
"6995","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1351",93.9,93.9
"6996","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1352",98.2,98.2
"6997","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1353",92.5,0
"6998","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1354",90.1,0
"6999","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1356",93.4,0
"7000","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1357",92,0
"7001","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1358",94.8,94.8
"7002","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1359",93.4,0
"7003","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1360",93.9,93.9
"7004","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1361",96.3,96.3
"7005","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1362",95.7,95.7
"7006","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1363",95.7,95.7
"7007","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1364",91.3,91.3
"7008","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1365",83.2,0
"7009","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1366",96.6,96.6
"7010","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1367",101,101
"7011","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1368",87.8,0
"7012","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1370",80.2,0
"7013","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1371",79.3,0
"7014","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1378",90.7,90.7
"7015","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1379",93.7,93.7
"7016","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1380",93.4,93.4
"7017","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1383",80.7,0
"7018","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1385",92.5,92.5
"7019","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1404",93.9,93.9
"7020","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1405",86.4,0
"7021","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1406",85.4,0
"7022","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1407",86.4,0
"7023","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1408",85.4,0
"7024","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1410",95.7,95.7
"7025","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1412",94.9,94.9
"7026","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1413",92.2,92.2
"7027","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1414",93,93
"7028","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1417",95.8,95.8
"7029","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1419",87.7,0
"7030","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1420",93.4,93.4
"7031","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1425",86.4,0
"7032","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1428",76.4,0
"7033","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1429",97.5,97.5
"7034","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1430",96.7,96.7
"7035","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1431",93.9,93.9
"7036","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1432",92.2,92.2
"7037","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1433",94.8,0
"7038","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T2",0.2,1,"M1438",86.4,0
"7039","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T3",0.1,1,NA,NA,NA
"7040","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T3",0.2,1,NA,NA,NA
"7041","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T4",0.1,1,NA,NA,NA
"7042","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T4",0.2,1,NA,NA,NA
"7043","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1254",80.2,0
"7044","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1257",86.2,0
"7045","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1258",89,0
"7046","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1259",74.7,0
"7047","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1260",85.2,0
"7048","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1261",77.6,0
"7049","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1262",70.3,0
"7050","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1263",72.7,0
"7051","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1264",70.3,0
"7052","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1265",81.8,0
"7053","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1266",67.5,0
"7054","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1267",82,0
"7055","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1268",78.5,0
"7056","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1269",83.8,0
"7057","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1270",83.9,0
"7058","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1271",77.2,0
"7059","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1272",70.7,0
"7060","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1273",83.2,0
"7061","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1274",71.7,0
"7062","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1275",79.4,0
"7063","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1276",85,0
"7064","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1277",83.9,0
"7065","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1278",82.4,0
"7066","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1279",71.9,0
"7067","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1280",78.8,0
"7068","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1281",88.2,0
"7069","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1282",94.8,0
"7070","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1283",82.6,0
"7071","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1284",78.5,0
"7072","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1285",96.6,96.6
"7073","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1286",83.5,0
"7074","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1288",83.2,0
"7075","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1289",87.4,0
"7076","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1290",80.8,0
"7077","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1291",74.9,0
"7078","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1292",76.7,0
"7079","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1293",77.7,0
"7080","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1294",81.8,0
"7081","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1295",76.5,0
"7082","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1296",82.4,0
"7083","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1297",75.7,0
"7084","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1302",83,0
"7085","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1304",88.1,0
"7086","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1307",82.6,0
"7087","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1309",85.5,0
"7088","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1310",82.8,0
"7089","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1311",77.7,0
"7090","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1312",86.5,0
"7091","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1313",76.4,0
"7092","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1314",82.9,0
"7093","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1316",82.7,0
"7094","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1317",86.7,0
"7095","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1318",89.3,0
"7096","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1319",92.8,0
"7097","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1320",87.2,0
"7098","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1321",85.4,0
"7099","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1322",75.1,0
"7100","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1323",75.7,0
"7101","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1324",104,104
"7102","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1325",83.5,0
"7103","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1326",83.6,0
"7104","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1328",82.9,0
"7105","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1329",88.2,0
"7106","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1330",91.6,0
"7107","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1331",79.6,0
"7108","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1332",77.3,0
"7109","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1333",80.9,0
"7110","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1335",86.2,0
"7111","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1336",83.7,0
"7112","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1337",80.8,0
"7113","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1338",81.8,0
"7114","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1339",84.4,0
"7115","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1340",89.1,0
"7116","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1341",89.4,0
"7117","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1342",94.7,94.7
"7118","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"A1343",83.9,0
"7119","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1005",73.5,0
"7120","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1007",81.4,0
"7121","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1008",64.5,0
"7122","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1009",70.6,0
"7123","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1010",77.7,0
"7124","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1011",94.6,94.6
"7125","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1012",78,0
"7126","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1014",76.5,0
"7127","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1016",85.5,0
"7128","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1017",70.8,0
"7129","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1018",73.2,0
"7130","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1019",81.8,0
"7131","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1022",81,0
"7132","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1024",73.5,0
"7133","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1025",77.3,0
"7134","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1026",76.6,0
"7135","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1027",77.4,0
"7136","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1028",104,104
"7137","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1029",95.3,0
"7138","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1030",99.7,99.7
"7139","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1031",85,0
"7140","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1032",85.4,0
"7141","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1033",87.3,0
"7142","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1034",84.7,0
"7143","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1035",85.9,0
"7144","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1036",84.8,0
"7145","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1037",90.1,0
"7146","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1038",75.9,0
"7147","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1039",74.8,0
"7148","Rice_IRRI_Philippines_Spindel_2015","2012WSRYT","T5",0.1,1,"B1040",91.3,0
